psi0,nu,N,chitc,href,id,col0,col1,col2,col3,col4,col5
-0.124460,0.3090,0.4189,3.3972,29.1811,1,5.136606e-01,3.892753e-01,7.095000e-01,3.999090e-01,3.798115e-01,1.359000e+00
-0.194372,0.2564,0.2710,1.1371,49.4858,1,5.366821e-01,4.700369e-01,8.160000e-01,4.113322e-01,4.542977e-01,1.756500e+00
0.023647,0.2915,0.1503,3.0748,48.2091,1,5.358337e-01,4.086003e-01,5.715000e-01,1.698072e-01,2.103693e-01,9.798000e+00
-0.065172,0.3293,0.5294,4.1132,17.5397,1,5.142227e-01,3.243274e-01,5.205000e-01,2.309171e-01,2.356532e-01,2.548500e+00
-0.176728,0.2720,0.3995,2.5563,18.8106,1,5.165222e-01,3.658183e-01,7.665000e-01,3.474511e-01,3.395635e-01,2.035500e+00
-0.092110,0.3481,0.3310,1.1022,80.5081,1,5.432695e-01,4.401100e-01,4.860000e-01,3.132281e-01,3.679088e-01,1.761000e+00
-0.023123,0.3123,0.4470,2.5953,78.8092,1,5.492157e-01,4.639040e-01,5.940000e-01,3.521059e-01,4.104503e-01,1.972500e+00
-0.089177,0.3341,0.2819,2.8347,51.4128,1,5.276324e-01,4.259178e-01,5.565000e-01,3.600432e-01,3.951883e-01,1.389000e+00
-0.041754,0.2612,0.2194,2.1587,92.8546,1,5.543206e-01,5.491016e-01,8.805000e-01,4.773425e-01,5.437880e-01,1.492500e+00
-0.011765,0.2623,0.5548,5.8407,38.2879,1,5.342329e-01,4.154871e-01,7.200000e-01,3.259513e-01,3.617208e-01,2.568000e+00
-0.149942,0.3228,0.2017,1.7258,40.0808,1,5.268603e-01,4.087924e-01,5.460000e-01,3.062500e-01,3.495282e-01,1.816500e+00
-0.085869,0.2959,0.5854,3.4092,40.3178,1,5.182788e-01,4.125347e-01,7.995000e-01,4.347379e-01,4.082495e-01,1.318500e+00
-0.067675,0.3106,0.2507,1.2531,120.0058,1,5.603861e-01,5.384221e-01,6.810000e-01,4.532049e-01,5.253241e-01,1.362000e+00
-0.006103,0.1378,0.3481,4.2147,67.5047,1,5.654347e-01,5.753313e-01,1.380000e+00,4.960983e-01,5.708186e-01,2.422500e+00
0.025692,0.3067,0.4103,2.5680,17.3400,1,5.107984e-01,3.451459e-01,5.100000e-01,8.673580e-02,1.066592e-01,1.105200e+01
-0.022951,0.2708,0.5875,3.6619,47.8835,1,5.407505e-01,4.311571e-01,7.020000e-01,3.387355e-01,3.795002e-01,2.427000e+00
-0.071915,0.2454,0.1715,3.3988,40.9869,1,5.278140e-01,4.704719e-01,8.640000e-01,4.151081e-01,4.589147e-01,1.714500e+00
-0.068263,0.2690,0.1135,1.7561,50.6213,1,5.410773e-01,4.541557e-01,6.870000e-01,3.323352e-01,3.954756e-01,2.424000e+00
-0.049272,0.1123,0.5300,4.5067,20.1216,1,5.263234e-01,4.237111e-01,1.420500e+00,4.100346e-01,4.124075e-01,3.046500e+00
-0.045334,0.2365,0.3090,1.0441,108.7920,1,5.744235e-01,5.810526e-01,9.570000e-01,4.880415e-01,5.722948e-01,1.876500e+00
0.008120,0.2272,0.5524,5.4081,38.7145,1,5.401111e-01,4.276306e-01,7.545000e-01,2.657758e-01,3.175237e-01,4.632000e+00
0.006440,0.1013,0.4386,1.6912,109.8557,1,6.149030e-01,6.813083e-01,1.642500e+00,5.452952e-01,6.712232e-01,4.645500e+00
0.012752,0.2501,0.4716,2.0880,58.8327,1,5.538905e-01,4.567654e-01,6.945000e-01,2.581226e-01,3.175987e-01,6.162000e+00
-0.031460,0.2631,0.5527,1.0839,21.4389,1,5.226741e-01,3.642932e-01,6.210000e-01,1.447602e-01,1.736584e-01,7.257000e+00
-0.151780,0.1622,0.1856,1.7169,24.7855,1,5.310752e-01,4.437151e-01,1.059000e+00,3.672178e-01,4.138799e-01,2.935500e+00
-0.186630,0.3406,0.2871,2.1070,53.2614,1,5.134738e-01,4.440092e-01,6.330000e-01,4.393282e-01,4.407840e-01,9.480000e-01
-0.047165,0.2224,0.1047,2.1262,54.7972,1,5.495289e-01,4.940676e-01,8.640000e-01,3.904980e-01,4.615970e-01,2.434500e+00
-0.040057,0.3162,0.4362,1.6232,52.5937,1,5.370027e-01,4.123097e-01,5.370000e-01,2.569837e-01,3.037265e-01,2.817000e+00
-0.025141,0.3484,0.2625,2.5914,45.8871,1,5.266270e-01,3.883154e-01,4.485000e-01,2.161560e-01,2.581016e-01,2.568000e+00
-0.030625,0.3286,0.3201,3.6889,23.7966,1,5.155414e-01,3.565364e-01,4.875000e-01,1.916695e-01,2.223175e-01,3.102000e+00
-0.192976,0.2332,0.2698,1.3813,36.1700,1,5.315564e-01,4.495791e-01,8.760000e-01,3.943706e-01,4.307422e-01,2.019000e+00
-0.009109,0.1893,0.5913,4.4848,38.8823,1,5.455209e-01,4.495157e-01,9.390000e-01,3.484933e-01,3.979558e-01,3.460500e+00
-0.010331,0.1799,0.1920,2.2359,44.5968,1,5.530647e-01,4.704342e-01,9.210000e-01,3.226850e-01,3.909829e-01,4.513500e+00
-0.057633,0.2087,0.2700,5.0076,10.9614,1,5.133810e-01,3.559020e-01,8.385000e-01,2.494077e-01,2.744081e-01,4.024500e+00
-0.058580,0.2947,0.4751,2.3780,24.9241,1,5.227958e-01,3.634996e-01,5.805000e-01,2.202141e-01,2.488255e-01,3.388500e+00
-0.042113,0.3230,0.3452,5.1907,69.5959,1,5.081198e-01,4.812292e-01,7.770000e-01,4.832936e-01,4.810877e-01,8.985000e-01
-0.068375,0.2247,0.2002,4.2905,27.3279,1,5.223214e-01,4.380525e-01,9.015000e-01,3.842208e-01,4.195785e-01,2.071500e+00
0.012834,0.2715,0.4597,3.0664,96.6595,1,5.688830e-01,5.109192e-01,6.915000e-01,3.367225e-01,4.152506e-01,4.602000e+00
-0.045014,0.2984,0.4531,2.6961,66.9736,1,5.438693e-01,4.619751e-01,6.645000e-01,3.880727e-01,4.335897e-01,1.704000e+00
-0.014066,0.2300,0.3270,4.4557,33.2611,1,5.339190e-01,4.210435e-01,7.770000e-01,2.968137e-01,3.461806e-01,3.388500e+00
-0.021042,0.2334,0.1431,2.6912,39.2443,1,5.395526e-01,4.359440e-01,7.515000e-01,2.883977e-01,3.473841e-01,3.648000e+00
-0.009689,0.2982,0.3493,4.0750,88.0710,1,5.537915e-01,4.966380e-01,6.630000e-01,3.974243e-01,4.641986e-01,1.797000e+00
0.010308,0.3414,0.2175,5.1870,76.0731,1,5.392987e-01,4.332123e-01,4.815000e-01,2.586925e-01,3.156748e-01,2.688000e+00
0.000865,0.3294,0.2126,1.1270,87.2292,1,5.514743e-01,4.520912e-01,5.100000e-01,2.573247e-01,3.167215e-01,3.627000e+00
-0.174048,0.2054,0.3978,1.1460,5.5869,1,5.089246e-01,3.173212e-01,7.770000e-01,1.160365e-01,1.321645e-01,9.754500e+00
-0.020256,0.2187,0.3681,3.2611,47.1221,1,5.471092e-01,4.641149e-01,8.520000e-01,3.582210e-01,4.166799e-01,2.913000e+00
-0.070255,0.2711,0.1078,3.3978,36.8728,1,5.278882e-01,4.416704e-01,7.065000e-01,3.520156e-01,4.058675e-01,1.953000e+00
-0.007911,0.1248,0.4209,1.0133,76.4870,1,5.884051e-01,5.844183e-01,1.261500e+00,4.552643e-01,5.537452e-01,4.327500e+00
-0.034831,0.3029,0.1990,3.3933,88.9846,1,5.440400e-01,5.156625e-01,7.125000e-01,4.478152e-01,5.069324e-01,1.290000e+00
-0.003167,0.2064,0.2952,1.7871,17.7655,1,5.232073e-01,3.720270e-01,7.575000e-01,1.474559e-01,1.798134e-01,9.481500e+00
-0.014507,0.2075,0.1093,3.5041,75.4249,1,5.596776e-01,5.531024e-01,1.021500e+00,4.635875e-01,5.429611e-01,2.056500e+00
-0.055112,0.3222,0.3255,1.6068,76.4322,1,5.462574e-01,4.556694e-01,5.595000e-01,3.372437e-01,3.958593e-01,1.914000e+00
-0.000058,0.1376,0.2396,4.5246,6.3410,1,5.087225e-01,3.428994e-01,9.450000e-01,1.296739e-01,1.558424e-01,1.213050e+01
-0.065829,0.1376,0.2583,2.5973,8.1588,1,5.147938e-01,3.499330e-01,9.825000e-01,1.783613e-01,2.076801e-01,8.073000e+00
-0.182386,0.2226,0.1881,1.4674,42.9478,1,5.275084e-01,4.895533e-01,1.002000e+00,4.483193e-01,4.850979e-01,1.647000e+00
-0.091261,0.2983,0.1882,1.6835,7.7473,1,5.063757e-01,3.266093e-01,5.265000e-01,1.003672e-01,1.199604e-01,6.955500e+00
-0.045391,0.3375,0.5102,4.9923,28.4891,1,5.185228e-01,3.545604e-01,5.175000e-01,2.821951e-01,2.921668e-01,1.905000e+00
-0.044155,0.3323,0.2132,1.4320,24.7827,1,5.173908e-01,3.572365e-01,4.605000e-01,1.390755e-01,1.685050e-01,4.521000e+00
0.018168,0.1250,0.2096,5.8506,16.5066,1,5.218925e-01,3.867902e-01,1.012500e+00,1.780221e-01,2.186034e-01,1.157400e+01
-0.003554,0.1543,0.1548,4.4234,40.4176,1,5.498854e-01,4.786603e-01,1.032000e+00,3.522618e-01,4.229875e-01,4.038000e+00
-0.014950,0.1896,0.1849,3.7779,20.4529,1,5.261344e-01,3.948068e-01,8.430000e-01,2.321557e-01,2.781558e-01,5.335500e+00
-0.055272,0.3152,0.3267,5.4230,21.2893,1,5.143684e-01,3.605872e-01,5.715000e-01,2.816228e-01,2.998568e-01,2.083500e+00
-0.051566,0.2804,0.1308,1.0903,58.3471,1,5.465761e-01,4.493868e-01,6.330000e-01,2.925435e-01,3.550357e-01,3.100500e+00
-0.050849,0.2859,0.3079,4.7567,52.8788,1,5.128191e-01,4.768933e-01,8.730000e-01,4.698132e-01,4.761766e-01,1.132500e+00
-0.004504,0.3374,0.1768,1.5093,20.8834,1,5.134499e-01,3.483849e-01,4.410000e-01,9.967055e-02,1.223426e-01,6.597000e+00
0.005649,0.1789,0.3114,5.7911,99.2401,1,5.861853e-01,6.092156e-01,1.176000e+00,4.975698e-01,5.979768e-01,2.680500e+00
-0.051063,0.1983,0.2998,4.1573,12.1843,1,5.161767e-01,3.594963e-01,8.490000e-01,2.337424e-01,2.624796e-01,4.653000e+00
-0.086696,0.2101,0.5525,5.9429,6.3876,1,5.090593e-01,2.936761e-01,1.065000e+00,3.205729e-01,2.653536e-01,3.321000e+00
-0.177274,0.3195,0.3261,1.1325,16.4126,1,5.136727e-01,3.383804e-01,4.995000e-01,1.563508e-01,1.802852e-01,3.987000e+00
-0.032618,0.3363,0.2990,1.2601,118.1677,1,5.604049e-01,4.947713e-01,5.385000e-01,3.633911e-01,4.363860e-01,1.834500e+00
-0.023166,0.1741,0.3396,1.3025,56.5072,1,5.642045e-01,5.041957e-01,9.825000e-01,3.709314e-01,4.466391e-01,4.039500e+00
-0.067406,0.2287,0.3213,2.2062,43.1547,1,5.407453e-01,4.574266e-01,8.505000e-01,3.752463e-01,4.248788e-01,2.401500e+00
-0.069239,0.2862,0.5195,4.5374,13.0139,1,5.136720e-01,3.213192e-01,6.540000e-01,2.496212e-01,2.473882e-01,3.007500e+00
0.011252,0.2391,0.3129,3.6469,73.1406,1,5.641057e-01,4.955227e-01,7.605000e-01,3.268760e-01,4.015733e-01,4.636500e+00
0.013413,0.2420,0.3148,2.5173,47.4538,1,5.460499e-01,4.370998e-01,7.035000e-01,2.326914e-01,2.863507e-01,6.613500e+00
-0.119608,0.3475,0.3618,5.6953,13.3922,1,5.047842e-01,3.217605e-01,5.670000e-01,3.425656e-01,3.011575e-01,1.375500e+00
-0.057785,0.2396,0.1204,4.0006,42.4116,1,5.269980e-01,4.832066e-01,8.955000e-01,4.253608e-01,4.743011e-01,1.671000e+00
-0.118886,0.2886,0.4180,1.7408,48.1778,1,5.352750e-01,4.348400e-01,6.900000e-01,3.737864e-01,4.063162e-01,1.788000e+00
-0.032081,0.1288,0.4533,5.3199,32.2624,1,5.113149e-01,4.869527e-01,1.684500e+00,4.935592e-01,4.868980e-01,1.905000e+00
0.005549,0.1380,0.4527,4.4526,108.9081,1,6.003154e-01,6.596223e-01,1.501500e+00,5.438938e-01,6.553006e-01,2.869500e+00
-0.082714,0.3492,0.1306,1.1507,78.3935,1,5.410157e-01,4.409201e-01,4.755000e-01,2.970019e-01,3.570947e-01,1.846500e+00
0.004385,0.1928,0.3827,1.6546,138.2353,1,6.070761e-01,6.562094e-01,1.177500e+00,5.258927e-01,6.439183e-01,3.094500e+00
0.011277,0.3337,0.3498,4.5901,129.3115,1,5.654160e-01,5.038986e-01,5.370000e-01,3.425859e-01,4.201214e-01,2.581500e+00
-0.103503,0.2343,0.5879,2.3319,30.0629,1,5.301657e-01,4.055951e-01,8.910000e-01,3.771559e-01,3.828386e-01,2.280000e+00
-0.064379,0.2606,0.3425,1.2430,94.0138,1,5.615780e-01,5.400453e-01,8.400000e-01,4.586631e-01,5.281124e-01,1.714500e+00
-0.004340,0.1788,0.3751,2.0704,89.0455,1,5.830923e-01,5.807444e-01,1.095000e+00,4.653906e-01,5.594492e-01,3.003000e+00
0.007637,0.1639,0.2858,2.4599,133.7769,1,6.138587e-01,6.749599e-01,1.329000e+00,5.365506e-01,6.619874e-01,4.126500e+00
-0.004410,0.2970,0.3229,3.5739,11.6551,1,5.083534e-01,3.374557e-01,5.325000e-01,1.163905e-01,1.389619e-01,6.621000e+00
-0.039098,0.2299,0.2217,2.6638,77.7932,1,5.450456e-01,5.517102e-01,1.056000e+00,4.952807e-01,5.502456e-01,1.495500e+00
0.029526,0.1184,0.4327,1.6251,10.9348,1,5.189539e-01,3.590233e-01,9.930000e-01,9.107311e-02,1.126284e-01,3.209100e+01
-0.045430,0.2838,0.3163,4.8228,35.3423,1,5.251789e-01,4.175694e-01,6.945000e-01,3.551718e-01,3.862718e-01,1.866000e+00
0.017170,0.1134,0.1130,1.0619,28.6886,1,5.475191e-01,4.353953e-01,1.051500e+00,2.079786e-01,2.575611e-01,1.664250e+01
-0.005741,0.3195,0.2244,4.5076,146.3799,1,5.633689e-01,5.654145e-01,6.930000e-01,4.793571e-01,5.579621e-01,1.225500e+00
-0.029655,0.2644,0.1633,1.8649,70.7042,1,5.549896e-01,4.887025e-01,7.185000e-01,3.639377e-01,4.363369e-01,2.490000e+00
-0.068326,0.2606,0.1947,3.3605,39.9352,1,5.296191e-01,4.515784e-01,7.740000e-01,3.833934e-01,4.289620e-01,1.846500e+00
-0.045437,0.2831,0.1836,3.9638,23.5369,1,5.193890e-01,3.827784e-01,6.150000e-01,2.483303e-01,2.893880e-01,2.914500e+00
-0.033906,0.1446,0.3443,3.5951,15.0261,1,5.244001e-01,3.822906e-01,1.003500e+00,2.475200e-01,2.844449e-01,5.659500e+00
-0.059065,0.1047,0.1523,2.7450,22.1568,1,5.349480e-01,4.451285e-01,1.206000e+00,3.422353e-01,3.987802e-01,4.171500e+00
-0.098200,0.2934,0.2894,3.2641,31.4499,1,5.220543e-01,4.070643e-01,6.705000e-01,3.527245e-01,3.772701e-01,1.752000e+00
0.010815,0.3373,0.2532,2.5033,102.7476,1,5.553111e-01,4.658630e-01,5.010000e-01,2.797267e-01,3.442009e-01,3.217500e+00
-0.186208,0.1782,0.1617,1.4599,13.7552,1,5.211536e-01,3.803885e-01,8.925000e-01,2.437330e-01,2.837604e-01,4.690500e+00
-0.046372,0.2198,0.5221,3.7308,18.8465,1,5.239371e-01,3.691547e-01,8.220000e-01,2.724424e-01,2.941858e-01,3.754500e+00
-0.007739,0.1581,0.4424,3.0296,50.4213,1,5.604175e-01,5.000218e-01,1.056000e+00,3.846071e-01,4.552984e-01,3.762000e+00
-0.012088,0.3385,0.4049,4.1929,110.5512,1,5.520635e-01,4.941676e-01,5.655000e-01,4.052301e-01,4.669249e-01,1.363500e+00
0.003447,0.2031,0.3355,5.6229,11.8171,1,5.131296e-01,3.559532e-01,7.770000e-01,1.637394e-01,1.945032e-01,7.453500e+00
-0.022569,0.2617,0.2088,1.0508,101.2787,1,5.730422e-01,5.363541e-01,7.575000e-01,4.048003e-01,4.910291e-01,2.620500e+00
-0.022140,0.2760,0.2984,1.8594,114.0480,1,5.699491e-01,5.537877e-01,7.770000e-01,4.538706e-01,5.358867e-01,1.786500e+00
-0.000245,0.1111,0.1647,2.7768,67.9633,1,5.814639e-01,5.793738e-01,1.330500e+00,4.600875e-01,5.565641e-01,3.858000e+00
-0.044475,0.1631,0.5958,1.7462,25.5336,1,5.383067e-01,4.097216e-01,9.570000e-01,2.729998e-01,3.152272e-01,5.305500e+00
0.029701,0.3189,0.2803,5.0509,24.7614,1,5.112205e-01,3.520287e-01,4.950000e-01,1.054526e-01,1.304135e-01,1.032300e+01
-0.060096,0.2797,0.3051,5.0529,13.7151,1,5.118242e-01,3.464115e-01,6.435000e-01,2.433819e-01,2.631822e-01,3.003000e+00
-0.087544,0.3388,0.5896,3.5993,26.1191,1,5.191586e-01,3.397947e-01,5.370000e-01,3.018057e-01,2.922969e-01,1.782000e+00
-0.188468,0.3355,0.1637,2.2915,20.9788,1,5.145670e-01,3.660010e-01,4.950000e-01,2.526307e-01,2.847646e-01,1.975500e+00
-0.013204,0.1880,0.5548,2.8887,50.5104,1,5.561796e-01,4.823977e-01,9.555000e-01,3.737426e-01,4.359310e-01,3.381000e+00
0.009281,0.2029,0.3254,5.1401,108.2192,1,5.915311e-01,5.962180e-01,1.000500e+00,4.578526e-01,5.624086e-01,3.757500e+00
-0.035848,0.2214,0.5249,1.9732,28.0466,1,5.338059e-01,3.980448e-01,7.710000e-01,2.459441e-01,2.866514e-01,4.690500e+00
0.038243,0.2979,0.4756,2.4855,7.5865,1,5.026206e-01,3.219052e-01,5.250000e-01,4.860294e-02,6.001525e-02,2.327700e+01
-0.014430,0.3401,0.4154,4.3251,141.5752,1,5.521108e-01,5.391123e-01,6.435000e-01,4.794135e-01,5.346898e-01,1.012500e+00
-0.180610,0.1387,0.5240,1.5130,8.0065,1,5.170867e-01,3.302006e-01,1.062000e+00,2.125102e-01,2.246149e-01,6.879000e+00
-0.022118,0.1844,0.3459,3.1262,40.3485,1,5.465686e-01,4.631373e-01,9.525000e-01,3.555400e-01,4.144461e-01,3.366000e+00
-0.011162,0.3209,0.2087,3.7204,19.3751,1,5.119265e-01,3.524775e-01,4.890000e-01,1.500666e-01,1.803480e-01,4.320000e+00
-0.095534,0.3336,0.3822,2.2749,87.3872,1,5.226976e-01,4.911507e-01,7.035000e-01,4.794456e-01,4.903724e-01,9.045000e-01
-0.110885,0.2647,0.3642,2.0583,30.0410,1,5.286897e-01,4.007201e-01,7.110000e-01,3.144116e-01,3.467452e-01,2.490000e+00
-0.023642,0.3233,0.3364,3.3454,98.7025,1,5.504862e-01,4.967533e-01,6.120000e-01,4.129396e-01,4.740100e-01,1.408500e+00
-0.088527,0.1730,0.1116,1.6016,45.3696,1,5.466261e-01,5.049505e-01,1.068000e+00,4.195811e-01,4.867992e-01,2.496000e+00
-0.045915,0.2977,0.4978,2.9311,60.3232,1,5.407475e-01,4.487751e-01,6.660000e-01,3.816952e-01,4.198879e-01,1.728000e+00
0.001479,0.2365,0.5221,2.0581,46.8795,1,5.471623e-01,4.395187e-01,7.290000e-01,2.591911e-01,3.143986e-01,5.188500e+00
0.031538,0.1079,0.2655,3.1017,10.0686,1,5.160145e-01,3.553840e-01,1.032000e+00,9.288432e-02,1.150061e-01,3.373950e+01
-0.020147,0.1895,0.1839,2.6623,51.3728,1,5.543595e-01,4.940932e-01,9.495000e-01,3.795458e-01,4.517549e-01,3.139500e+00
-0.023083,0.1703,0.1971,5.2082,5.7227,1,5.060918e-01,3.372535e-01,8.730000e-01,1.519844e-01,1.788064e-01,8.386500e+00
-0.090386,0.3130,0.1410,1.4253,73.5874,1,5.447859e-01,4.709364e-01,5.955000e-01,3.631368e-01,4.279073e-01,1.717500e+00
-0.008855,0.2393,0.3225,3.7542,38.2551,1,5.376171e-01,4.263602e-01,7.380000e-01,2.831210e-01,3.361173e-01,3.669000e+00
-0.116606,0.3406,0.2823,4.7070,19.6216,1,5.101692e-01,3.571215e-01,5.430000e-01,3.262284e-01,3.250281e-01,1.452000e+00
-0.005713,0.2054,0.3142,2.8198,85.9730,1,5.738928e-01,5.595161e-01,9.900000e-01,4.521627e-01,5.385650e-01,2.566500e+00
0.009548,0.3204,0.3041,5.0702,65.0526,1,5.397884e-01,4.313106e-01,5.265000e-01,2.587237e-01,3.142871e-01,3.048000e+00
-0.131856,0.3202,0.4112,1.3397,43.3400,1,5.312671e-01,3.983148e-01,5.460000e-01,2.869326e-01,3.235537e-01,2.157000e+00
-0.027445,0.2905,0.3720,1.0053,12.5134,1,5.112123e-01,3.383909e-01,5.400000e-01,8.607838e-02,1.045306e-01,9.963000e+00
-0.017288,0.1464,0.5751,3.5365,35.6787,1,5.482784e-01,4.601351e-01,1.098000e+00,3.665847e-01,4.172526e-01,3.769500e+00
-0.030759,0.1403,0.4910,3.9007,19.6110,1,5.311719e-01,4.010453e-01,1.074000e+00,3.017058e-01,3.359006e-01,4.603500e+00
-0.091115,0.3170,0.3138,4.0778,6.8595,1,5.048243e-01,3.064200e-01,5.205000e-01,1.591535e-01,1.703883e-01,3.924000e+00
-0.062870,0.1205,0.1364,3.3136,32.3541,1,5.274090e-01,5.075014e-01,1.431000e+00,4.601180e-01,5.045777e-01,2.254500e+00
0.006582,0.1949,0.2719,5.2011,12.3659,1,5.142685e-01,3.600828e-01,7.935000e-01,1.580664e-01,1.903571e-01,8.221500e+00
0.011902,0.2135,0.2553,1.3293,60.8090,1,5.622715e-01,4.818134e-01,8.085000e-01,2.876680e-01,3.554845e-01,7.395000e+00
-0.036006,0.2230,0.5116,1.7970,44.4180,1,5.470816e-01,4.455941e-01,8.085000e-01,3.201981e-01,3.740791e-01,3.514500e+00
-0.059315,0.2251,0.2633,2.8477,12.9086,1,5.159591e-01,3.555825e-01,7.410000e-01,1.929557e-01,2.239867e-01,5.226000e+00
-0.074670,0.3177,0.2780,4.1374,29.7094,1,5.190561e-01,3.889122e-01,5.790000e-01,3.175643e-01,3.438672e-01,1.755000e+00
-0.182214,0.3088,0.2349,2.1275,24.1584,1,5.191032e-01,3.798320e-01,5.850000e-01,2.945795e-01,3.227148e-01,1.999500e+00
0.001084,0.2721,0.4681,1.3029,118.5684,1,5.803467e-01,5.473518e-01,7.275000e-01,3.999975e-01,4.895445e-01,3.136500e+00
-0.053478,0.1391,0.5621,1.7886,8.4863,1,5.163987e-01,3.404921e-01,9.705000e-01,1.492693e-01,1.716204e-01,1.054350e+01
-0.039925,0.1103,0.3966,3.5967,31.7935,1,5.389077e-01,4.827880e-01,1.396500e+00,4.352947e-01,4.730223e-01,2.847000e+00
-0.047681,0.2255,0.3599,1.0411,105.0852,1,5.736258e-01,5.844429e-01,1.018500e+00,4.968040e-01,5.780888e-01,1.869000e+00
-0.051679,0.3075,0.5621,2.4876,53.0210,1,5.380427e-01,4.207930e-01,6.045000e-01,3.332572e-01,3.692000e-01,2.004000e+00
0.015835,0.2521,0.1626,4.4940,68.2520,1,5.563405e-01,4.728352e-01,7.110000e-01,2.838967e-01,3.508953e-01,5.973000e+00
-0.199989,0.2776,0.4244,1.1205,31.1954,1,5.295089e-01,3.919663e-01,6.660000e-01,2.972080e-01,3.274334e-01,2.563500e+00
0.015821,0.2705,0.3561,4.2547,22.8414,1,5.166714e-01,3.711342e-01,6.075000e-01,1.488740e-01,1.814556e-01,7.078500e+00
0.013470,0.2719,0.4617,3.9778,94.3866,1,5.662658e-01,5.065871e-01,6.915000e-01,3.333676e-01,4.110294e-01,4.579500e+00
-0.066748,0.2303,0.1277,1.0858,38.6005,1,5.411215e-01,4.329160e-01,7.485000e-01,2.727220e-01,3.303525e-01,4.081500e+00
0.005659,0.2453,0.2412,1.5717,42.9889,1,5.426836e-01,4.257209e-01,6.885000e-01,2.188283e-01,2.690732e-01,6.486000e+00
-0.013178,0.2006,0.5784,3.2481,63.3497,1,5.605023e-01,5.121106e-01,9.855000e-01,4.255141e-01,4.888331e-01,2.586000e+00
-0.027781,0.1143,0.1132,1.2842,42.9702,1,5.615739e-01,5.000592e-01,1.159500e+00,3.616716e-01,4.390644e-01,5.019000e+00
-0.017150,0.2141,0.1563,5.5486,18.5237,1,5.192908e-01,3.882772e-01,7.905000e-01,2.448695e-01,2.899108e-01,4.200000e+00
-0.190351,0.3421,0.2366,3.6325,13.0172,1,5.080494e-01,3.367562e-01,5.145000e-01,2.826307e-01,2.852919e-01,1.701000e+00
-0.028136,0.2670,0.5556,3.9697,31.2247,1,5.301346e-01,3.911636e-01,6.855000e-01,2.876413e-01,3.183115e-01,2.920500e+00
-0.011318,0.2534,0.3183,5.1215,19.1982,1,5.183896e-01,3.694208e-01,6.720000e-01,2.112391e-01,2.466232e-01,4.335000e+00
-0.072016,0.2274,0.4622,1.4850,24.9174,1,5.304693e-01,3.875841e-01,7.530000e-01,2.370980e-01,2.747687e-01,4.578000e+00
0.010080,0.2619,0.3772,2.9903,90.0824,1,5.691105e-01,5.101156e-01,7.140000e-01,3.456980e-01,4.245725e-01,4.017000e+00
-0.005161,0.2365,0.4132,4.0905,42.8200,1,5.418886e-01,4.377624e-01,7.575000e-01,3.027138e-01,3.573868e-01,3.508500e+00
-0.152230,0.2071,0.2375,2.0515,6.6903,1,5.097838e-01,3.310075e-01,7.890000e-01,1.645326e-01,1.871855e-01,6.424500e+00
-0.196884,0.2381,0.3397,1.7619,11.1420,1,5.153080e-01,3.395587e-01,7.455000e-01,2.215069e-01,2.399793e-01,4.158000e+00
-0.044163,0.1621,0.4924,3.9691,21.2483,1,5.301361e-01,4.044256e-01,1.059000e+00,3.377452e-01,3.626616e-01,3.547500e+00
-0.155886,0.2253,0.1992,3.3749,10.1185,1,5.121119e-01,3.604427e-01,8.190000e-01,2.801029e-01,3.014832e-01,3.123000e+00
-0.067031,0.1630,0.1730,1.4497,6.3820,1,5.102925e-01,3.384128e-01,8.640000e-01,1.095818e-01,1.325976e-01,1.255800e+01
0.014911,0.3412,0.2714,1.6101,56.7498,1,5.331676e-01,4.005516e-01,4.560000e-01,1.666077e-01,2.054876e-01,5.307000e+00
0.007270,0.2541,0.4809,2.4705,82.1684,1,5.666620e-01,5.020681e-01,7.305000e-01,3.405942e-01,4.164324e-01,3.988500e+00
-0.011437,0.2904,0.1502,4.4173,60.9037,1,5.416894e-01,4.594945e-01,6.390000e-01,3.387991e-01,4.034049e-01,2.193000e+00
-0.155617,0.2968,0.2258,1.3862,74.3944,1,5.321665e-01,5.054227e-01,7.725000e-01,4.639690e-01,5.023516e-01,1.165500e+00
0.029898,0.2848,0.1723,5.0164,27.9946,1,5.192867e-01,3.682472e-01,5.730000e-01,1.148978e-01,1.424106e-01,1.578150e+01
0.015008,0.2804,0.1817,2.4466,98.9228,1,5.686757e-01,5.050122e-01,6.600000e-01,3.169493e-01,3.925185e-01,5.926500e+00
-0.070575,0.1639,0.2785,1.6313,10.5183,1,5.174711e-01,3.549453e-01,8.880000e-01,1.617147e-01,1.917693e-01,8.532000e+00
-0.010910,0.1401,0.2459,1.9181,67.3013,1,5.756241e-01,5.590708e-01,1.194000e+00,4.440766e-01,5.332463e-01,3.481500e+00
0.028054,0.1978,0.4285,4.9338,8.7336,1,5.047177e-01,3.367657e-01,7.890000e-01,9.449924e-02,1.160258e-01,1.756500e+01
-0.118556,0.3014,0.3157,2.8029,40.1420,1,5.217243e-01,4.293995e-01,7.005000e-01,4.024547e-01,4.173003e-01,1.386000e+00
-0.089930,0.1784,0.1264,1.6884,13.9046,1,5.207782e-01,3.751128e-01,8.565000e-01,1.992862e-01,2.392332e-01,6.213000e+00
-0.099841,0.3440,0.5190,1.9490,81.2071,1,5.364606e-01,4.536844e-01,5.790000e-01,4.185738e-01,4.407580e-01,1.128000e+00
